year,county,organisation,project_title,grant_category,amount_sought,amount_allocated,maximum_valid_grant,total_project_cost,pobal_index,latitude,longitude,national_governing_body_(organisation),sport_type,currency,allocation_(%_of_value_sought),allocation_(%_of_max_valid),allocation_(%_of_project_cost)
2018,Tipperary,Carrig & Riverstown GAA Club,Astro Turf on Ball Wall areas,Local,42000,16817,42000,62042,-4,53.0588824831664,-7.97869879580776,GAA,Gaelic Games,Euro,40.04%,40.04%,27.11%
2018,Tipperary,Cashel King Cormacs GAA Club,"Development of Training Pitch, with ground works.",Local,127957,48863,127957,134692.07,-9,52.510253051809,-7.87684321403503,GAA,Gaelic Games,Euro,38.19%,38.19%,36.28%
2018,Sligo,Castleconnor G.A.A Club,Upgrading Our Facilities At Castleconnor GAA Club,Local,89502.16,29818,89502,96269.04,-5,54.1653220452851,-9.07880346131992,GAA,Gaelic Games,Euro,33.32%,33.32%,30.97%
2018,Kildare,Castledermot GAA,All Weather Pitch with fencing and floodlights,Local,137007.8,80713,137007,172507.8,-9,52.910071,-6.84758499999998,GAA,Gaelic Games,Euro,58.91%,58.91%,46.79%
2018,Kerry,Castlegregory GAA Club,Main Pitch Safety & Security Upgrade,Local,50000,15550,50000,70539.15,-3,52.2590189196893,-10.0149654631371,GAA,Gaelic Games,Euro,31.10%,31.10%,22.04%
2018,Cork,Castlelyons GAA Club,**Facility Upgrade Project,Local,84734.07,34052,77484,89734.07,6,52.0883426958268,-8.23257846919148,GAA,Gaelic Games,Euro,40.19%,43.95%,37.95%
2018,Cork,Castlemagner GAA Field Development,2018 - Castlemagner GAA Walkway/Jogging Path,Local,48426.58,6409,17586,53878.45,4,52.1657689057262,-8.82380247116089,GAA,Gaelic Games,Euro,13.23%,36.44%,11.90%
2018,Meath,Castletown GFC,Astro Turf Pitch,Local,43421.4,14085,43421,65421.4,-4,53.7674751038932,-6.68975040444002,GAA,Gaelic Games,Euro,32.44%,32.44%,21.53%
2018,Limerick,Castletown/Ballyagran GAA CLUB,Castletown-Ballyagran Gaa grounds development,Local,76263.58,35162,76264,96263.58,-4,52.4016595559654,-8.78601551055908,GAA,Gaelic Games,Euro,46.11%,46.11%,36.53%
2018,Westmeath,Caulry GAA,Flood Lighting,Local,77660.62,29576,77660,119660.62,1,53.4323699664429,-7.79767513275146,GAA,Gaelic Games,Euro,38.08%,38.08%,24.72%
2018,Kerry,Causeway GAA Club,Perimeter Fencing Upgrade to Spectator Railing,Local,30400,9454,30400,32000,-7,52.4104619177968,-9.73465143473936,GAA,Gaelic Games,Euro,31.10%,31.10%,29.54%
2018,Mayo,Charlestown Sarsfields GAA Club,New 56M2 GAA Sports Storage Shed Shared with CBD,Local,11646,4595,11646,12940,-1,53.9588491359598,-8.80519564795964,GAA,Gaelic Games,Euro,39.46%,39.46%,35.51%
2018,Cork,Clann na nGael GAA Club [CORK],Extension & Upgrade to Existing Dressing Rooms.,Local,148055.21,88870,148055,293968,-7,51.6591369634275,-9.2609016895949,GAA,Gaelic Games,Euro,60.02%,60.02%,30.23%
2018,Clare,Clarecastle GAA Club,Provision of female dressing rooms,Local,65550,28717,65550,69000,-16,52.8169088305231,-8.97217154502869,GAA,Gaelic Games,Euro,43.81%,43.81%,41.62%
2018,Limerick,Claughaun GAA Club,Construction of an enclosed Floodlit Hurling Wall,Local,100404.23,62658,100404,135404.23,-12,52.6589580359933,-8.59529972076416,GAA,Gaelic Games,Euro,62.41%,62.41%,46.27%
2018,Donegal,CLG Baile na nGalloglach,Replacement of Machinery & Club Development,Local,17959.84,8344,17959.84,18905.1,-6,55.0833557364559,-7.70265999742674,GAA,Gaelic Games,Euro,46.46%,46.46%,44.14%
2018,Donegal,CLG Chloich Cheann Fhaola,CLG Chloich Cheann Fhaola - Training Pitch Project,Local,78000,37645,78000,98000,-11,55.1402756336878,-8.09919834136963,GAA,Gaelic Games,Euro,48.26%,48.26%,38.41%
2018,Kerry,CLG Daingean Uí Chúis,New Building for use as an Indoor Gymnasium,Local,80000,25131,80000,120000,-7,52.136797,-10.268229,GAA,Gaelic Games,Euro,31.41%,31.41%,20.94%
2018,Waterford,CLG Micheal McCraith (Tramore GAA Club),"Ground Improvements at Tramore GAA Club, Waterford",Local,133303.13,52937,133303,140319.13,-17,52.1687301865059,-7.14256167411804,GAA,Gaelic Games,Euro,39.71%,39.71%,37.73%
2018,Meath,Clonard G.A.A.,Construction of Mini All-Weather Pitch,Local,83000,34027,83000,119436,-8,53.4526403381057,-7.02901840209961,GAA,Gaelic Games,Euro,41.00%,41.00%,28.49%
2018,Clare,Clondegad GAA Club,Clondegad GAA Gym sports Equipment,Local,13000,4676,13000,17880.87,-4,52.7210332999422,-9.06377322448736,GAA,Gaelic Games,Euro,35.97%,35.97%,26.15%
2018,Carlow,Clonmore GFC,Phase 1. Development of additional playing pitch,Local,110000,41309,110000,130183,0,52.8544777975022,-6.56849384307861,GAA,Gaelic Games,Euro,37.55%,37.55%,31.73%
2018,Kerry,Clounmacon GAA,Clounmacon Gaa football club improvements,Local,104384.18,31120,103193,111531,-8,52.4820005528984,-9.41923181243897,GAA,Gaelic Games,Euro,29.81%,30.16%,27.90%
2018,Kildare,Coill Dubh Hurling Club,Coill Dubh Ground Works Development,Local,65000,25873,65000,68432.58,-2,53.2948109219135,-6.82032108306885,GAA,Gaelic Games,Euro,39.80%,39.80%,37.81%
2018,Longford,Colmcille GAA Club,"Floodlights, nets, railings, posts, walking trail",Local,85289,36862,85289,97289,-1,53.825511850541,-7.61348897082939,GAA,Gaelic Games,Euro,43.22%,43.22%,37.89%
2018,Kildare,Confey GAA Club,Upgrade of Floodlighting,Local,16727.07,5504,16727,18585.63,7,53.374579562749,-6.48168314188467,GAA,Gaelic Games,Euro,32.90%,32.90%,29.61%
2018,Offaly,Coolderry GAA,Sports Amenity Room,Local,52992.5,20149,52993,62992.5,-1,53.0136665918895,-7.84307956695557,GAA,Gaelic Games,Euro,38.02%,38.02%,31.99%
2018,Kerry,Cordal GAA Club,Upgrade exercise track & build new exercise track,Local,71607.2,20470,71607,86752,-4,52.2219929729014,-9.38364386558533,GAA,Gaelic Games,Euro,28.59%,28.59%,23.60%
2018,Galway,Cortoon Shamrocks GAA Club,Training Standard Floodlighting,Local,44977.94,19465,44978,59977.94,0,53.5651039100049,-8.79988666781981,GAA,Gaelic Games,Euro,43.28%,43.28%,32.45%
2018,Meath,Cortown GFC,Grounds improvement and maintenance works,Local,56000,21192,56000,66091,-2,53.6851547800347,-6.85139536835777,GAA,Gaelic Games,Euro,37.84%,37.84%,32.06%
2018,Limerick,Croom GAA Club,Croom GAA Club - Phase III of Development Plan,Local,137187.36,64300,136700,143894.75,-16,52.519133,-8.718218,GAA,Gaelic Games,Euro,46.87%,47.04%,44.69%
2018,Wexford,Crossabeg Ballymurn GAA Club,Astro turf and hurling wall development,Local,62047.72,22432,62047.72,69047.72,0,52.4216920101168,-6.46359801292419,GAA,Gaelic Games,Euro,36.15%,36.15%,32.49%
2018,Cavan,Cuchulainns Gaelic Football Club,Construct new playing field and walking track,Local,98561.4,38174,98561.4,196410.61,-8,53.8085079021872,-6.94164319332162,GAA,Gaelic Games,Euro,38.73%,38.73%,19.44%
2018,Westmeath,Cullion Hurling Club,"All Weather Pitch Surface, Fencing and Mower",Local,60000,24668,60000,109394.3,6,53.5565417660496,-7.34377802220251,GAA,Gaelic Games,Euro,41.11%,41.11%,22.55%
2018,Waterford,Cumann Lúthchleas Gael na Rinne,"Purchase of sports equipment, mower & scoreboard",Local,27136.85,9929,27137,30136.85,-6,52.0444670949235,-7.56837844848633,GAA,Gaelic Games,Euro,36.59%,36.59%,32.95%
2018,Sligo,Cumann Naomh Mhuire T/A St. Mary's GAA Club,St Marys Floodlights and Fencing,Local,67372,28666,67372,79599,-8,54.2650987583141,-8.50075721740723,GAA,Gaelic Games,Euro,42.55%,42.55%,36.01%
2018,Kerry,Cumann Peile na Gaeltachta,Chun na Tuilesoilse timpeall na pairce a athchorú,Local,10663,2981,10663,15663,-5,52.1807261737817,-10.3638003677631,GAA,Gaelic Games,Euro,27.96%,27.96%,19.03%
2018,Kerry,Cumann Peile Piarsaigh na Dromoda,"Walking/Jogging Track, Mower & Nets",Local,96782.31,26754,96782,103421.18,-10,51.8812911833303,-10.1181081933594,GAA,Gaelic Games,Euro,27.64%,27.64%,25.87%
2018,Limerick,Cumann Ubhla CLG,OOLA GAA CLUB - PITCH LEVELLING AND DRAINAGE,Local,109243,64613,109243,156743.5,-6,52.5295342493152,-8.26425651737213,GAA,Gaelic Games,Euro,59.15%,59.15%,41.22%
2018,Kerry,Currow GAA,Sports equipment non-personal,Local,52103.83,26052,52104,61103.83,-2,52.1798266554922,-9.50656414031982,GAA,Gaelic Games,Euro,50.00%,50.00%,42.64%
2018,Sligo,curry gaa,Floodlighting on Main Playing Field,Local,90000,30346,90000,96475,-4,54.0048935485759,-8.78339767456055,GAA,Gaelic Games,Euro,33.72%,33.72%,31.45%
2018,Offaly,Daingean GAA,Upgrade playing surface and purchase lawnmower,Local,40732,13454,40732,52732,-16,53.3018257316182,-7.29269027709961,GAA,Gaelic Games,Euro,33.03%,33.03%,25.51%
2018,Westmeath,Delvin GAA,"Refurbishment of Dress Rooms, Mower Purchase",Local,121529.64,49965,121530,129830.96,-5,53.60373615678,-7.10399150848389,GAA,Gaelic Games,Euro,41.11%,41.11%,38.48%
2018,Kilkenny,Dicksboro GAA Club,"Pitch Drainage, Pitch Extensions & Boundary Works",Local,114294.5,45175,114295,120310,4,52.6580817693509,-7.27307260036469,GAA,Gaelic Games,Euro,39.53%,39.52%,37.55%
2018,Monaghan,Donaghmoyne GFC GAA Club,Ballstops/floodlights/generator for second pitch,Local,120564,44476,120564,137761,-10,54.0146029016318,-6.69582366943359,GAA,Gaelic Games,Euro,36.89%,36.89%,32.28%
2018,Wicklow,Donard/Glen Gaelic Football Club,2018 - Donard Glen Facilities Improvement 2018,Local,65126,22543,57879,73126,-3,53.0218052397684,-6.6178035736084,GAA,Gaelic Games,Euro,34.61%,38.95%,30.83%
2018,Cavan,Droim Dhuin Eire Og GAA,"Upgrade dressing rooms, forecourt & fenceing.",Local,59236.45,20485,59236.45,137431.48,-7,54.0428,-7.01859999999999,GAA,Gaelic Games,Euro,34.58%,34.58%,14.91%
2018,Limerick,Dromcollogher Broadford GAA Club,Dromcollogher Broadford GAA field development,Local,31286.53,15008,31287,34786.53,-3,52.3445227047861,-8.91589879989624,GAA,Gaelic Games,Euro,47.97%,47.97%,43.14%
2018,Limerick,Dromin Athlacca GAA,"Finishes, Floodlights & artificial surface",Local,80633.94,34173,80634,91634.73,-7,52.4566867413372,-8.64679141198519,GAA,Gaelic Games,Euro,42.38%,42.38%,37.29%
2018,Cork,Dromtarriffe GAA Club,Construction of Synthetic Grass Training area,Local,149424,72874,149424,179424,-5,52.0869474893551,-8.97168874740601,GAA,Gaelic Games,Euro,48.77%,48.77%,40.62%
2018,Meath,Drumree GAA Club,! Floodlighting for Juvenile Pitch,Local,111721.96,36239,111722,127120,7,53.5024324221799,-6.58705948567081,GAA,Gaelic Games,Euro,32.44%,32.44%,28.51%
2018,Meath,Duleek/Bellewstown GFC,Duleek Bellewstown GFC Facilities Upgrade,Local,58648,22987,58648,73647.33,-2,53.6543801645753,-6.43382549285889,GAA,Gaelic Games,Euro,39.19%,39.19%,31.21%
2018,Waterford,Dunhill GAA/Sports Centre,Dunhill GAA Hurling Wall & Walking/Jogging Track,Local,133679,56069,133679,143679,3,52.1757739524068,-7.24842309951782,GAA,Gaelic Games,Euro,41.94%,41.94%,39.02%
2018,Mayo,Eastern Gaels GAA Club,Security & Fencing,Local,44500,19022,44500,49500,-3,53.7240370763778,-8.87656688690186,GAA,Gaelic Games,Euro,42.75%,42.75%,38.43%
2018,Sligo,Eastern Harps GAA Club,"Lift,Sports equipment, fencing",Local,82255,24433,82255,87205,-5,54.0445507268694,-8.44664430066109,GAA,Gaelic Games,Euro,29.70%,29.70%,28.02%
2018,Carlow,Éire Óg CLG [CARLOW],Floodlighting for Pitch two and Pitch three.,Local,113330,48788,113330,123330,-11,52.8302284187236,-6.91660165786743,GAA,Gaelic Games,Euro,43.05%,43.05%,39.56%
2018,Roscommon,Elphin GAA Club,Drainage Netting Gym/Toilets Ball Alley Goalposts,Local,132114,73377,132114,144114,-11,53.8469146389149,-8.19159547515869,GAA,Gaelic Games,Euro,55.54%,55.54%,50.92%
2018,Tipperary,Emly GAA Club,DEVELOPMENT OF 3G ALL WEATHER PITCH TRAINING AREA,Local,55000,22022,55000,85595.46,-7,52.46400925,-8.3491253926552,GAA,Gaelic Games,Euro,40.04%,40.04%,25.73%
2018,Sligo,Enniscrone Kilglass Gaa Club,Pitch Development Works,Local,117967.08,37881,117967,138080.07,-5,54.2382087496949,-9.05739068984985,GAA,Gaelic Games,Euro,32.11%,32.11%,27.43%
2018,Wicklow,Enniskerry GAA,Enniskerry GAA Proposed Rejuvenation Project 2019,Local,68000,17127,39630,74216.3,5,53.1932623434327,-6.18154764175415,GAA,Gaelic Games,Euro,25.19%,43.22%,23.08%
2018,Offaly,Erin Rovers GAA,Erin Rovers GAA - Indoor Gym and Clubhouse,Local,89545,45819,89545,189545,-15,53.2825911739202,-7.71971146132068,GAA,Gaelic Games,Euro,51.17%,51.17%,24.17%
2018,Laois,Errill GAA,Errill GAA Club Ball-Wall Enclosure & Fencing,Local,97896.4,48948,97896,144185.25,-6,52.86820733974,-7.68070842073359,GAA,Gaelic Games,Euro,50.00%,50.00%,33.95%
2018,Cork,Eyeries Community Development Ltd,"Eyeries Park Drainage, Surface and Fencing",Local,94980,38177,94980,102980,8,51.6935916607563,-9.95111059319436,GAA,Gaelic Games,Euro,40.19%,40.19%,37.07%
2018,Donegal,Fanad Gaels GAA Club,2018 - W/D €137 boundary fence and dugouts,Local,22311.1,10667,22311.1,24811.1,-16,55.1993566092001,-7.64346512525424,GAA,Gaelic Games,Euro,47.81%,47.81%,42.99%
2018,Carlow,Fenagh Sports Grounds Co Ltd by Guarantee,Fencing and Sports Equipment Project,Local,55000,790,1835,60389.18,1,52.716005978968,-6.84703588485718,GAA,Gaelic Games,Euro,1.44%,43.05%,1.31%
2018,Kilkenny,Fenians GAA Club,Upgrade of Floodlighting/ Gym Equipment.,Local,14060.41,3530,5882,15560.41,-16,52.7533532500673,-7.56316273323,GAA,Gaelic Games,Euro,25.11%,60.01%,22.69%
2018,Wexford,Ferns St Aidan's GAA Club,Pitch floodlighting (will light part of walkway),Local,110000,47807,110000,189000,-12,52.5923600188858,-6.51169538497925,GAA,Gaelic Games,Euro,43.46%,43.46%,25.29%
2018,Waterford,Ferrybank GAA Club,GAA Goal Post Replacement,Local,3090.3,1545,3090,4290.3,-12,52.2663619880223,-7.09687075396664,GAA,Gaelic Games,Euro,50.00%,50.00%,36.01%
2018,Kerry,Finuge GAA,Finuge GAA Club Development Plan,Local,111364.15,34983,111364,117364.15,-7,52.4254044605761,-9.53205727596003,GAA,Gaelic Games,Euro,31.41%,31.41%,29.81%
2018,Donegal,Forbairt Pobail Ghleann Gaothbarra,"Natural Playing Surface, Mower & Gym Equipment",Local,36593.5,13123,30626,53667.45,-5,54.8539958121698,-8.30999851226807,GAA,Gaelic Games,Euro,35.86%,42.85%,24.45%
2018,Limerick,Fr Casey's GAA Club,Install Security Fencing around our sports grounds,Local,60000,22634,60000,75000,0,52.3884881852714,-9.30514546416589,GAA,Gaelic Games,Euro,37.72%,37.72%,30.18%
2018,Longford,Fr Manning Gaels,Erection of Floodlights,Local,48851.07,23273,48851,54792,-9,53.839836,-7.744643,GAA,Gaelic Games,Euro,47.64%,47.64%,42.48%
2018,Cork,Freemount GAA Club,Remove step and posts & install new wall and fence,Local,20171,8756,20171,23971,-1,52.278754,-8.88393300000007,GAA,Gaelic Games,Euro,43.41%,43.41%,36.53%
2018,Monaghan,Gaeil Triucha CLG,Upgrade clubhouse - new entrance/disabled access,Local,90000,27959,90000,128378,-1,54.3637620122456,-6.96491342577178,GAA,Gaelic Games,Euro,31.07%,31.07%,21.78%
2018,Meath,Gael Colmcille C L C G Gaa Club,!Gaeil Colmcille CLCG Pitch & Putt Development,Local,90000,31221,90000,124396,5,53.7054802417724,-6.88031113841259,GAA,Gaelic Games,Euro,34.69%,34.69%,25.10%
2018,Limerick,Galtee Gaels GAA Club,"Fence playing area,track outside it,ball stop net",Local,33912.1,14372,33912,45912.1,2,52.2995565094814,-8.21388959884644,GAA,Gaelic Games,Euro,42.38%,42.38%,31.30%
2018,Tipperary,Galtee Rovers St Pecaun's GAA Club,Development of Facilities at Canon Hayes Park,Local,108964,38378,108964,129600,-14,52.4470928024299,-8.06603054233551,GAA,Gaelic Games,Euro,35.22%,35.22%,29.61%
2018,Dublin,Garda GAA Club (Westmanstown Gaels),2018 - Upgrade of Floodlighting and existing Facilities,Local,76965,60615,75000,81965,4,53.3793591416124,-6.44384622573853,GAA,Gaelic Games,Euro,78.76%,80.82%,73.95%
2018,Westmeath,Garrycastle GAA club,Main pitch floodlighting,Local,37600,13994,37600,42562.5,-19,53.4244685307412,-7.89602610169595,GAA,Gaelic Games,Euro,37.22%,37.22%,32.88%
2018,Mayo,Garrymore GAA,Development of playing pitches at Garrymore GAA,Local,137623,54304,137623,172123,-3,53.6464765363144,-9.02153531738281,GAA,Gaelic Games,Euro,39.46%,39.46%,31.55%
2018,Limerick,Garryspillane GAA Club,Development of Hurling Field,Local,100786.61,39897,100787,106286.61,-7,52.43324849565,-8.41551701255798,GAA,Gaelic Games,Euro,39.59%,39.59%,37.54%
2018,Wexford,Geraldine O Hanrahans GAA Club,Install Astroturf area at Hurling Wall,Local,15300,7120,15300,17000,-11,52.4049356619261,-6.9350362655664,GAA,Gaelic Games,Euro,46.54%,46.54%,41.88%
2018,Cork,Gleann Na Laoi GAA,Pitch drainage and club equipment storage shed,Local,32700,14896,32700,34476,10,51.9111319808679,-8.56165409088135,GAA,Gaelic Games,Euro,45.55%,45.55%,43.21%
2018,Kerry,Glenbeigh Glencar GAA Club,Natural playing surface development.,Local,70000,22869,70000,87265,-7,52.0579705306816,-9.93660192002449,GAA,Gaelic Games,Euro,32.67%,32.67%,26.21%
2018,Limerick,Glenroe GAA,Further development.,Local,68206.73,10223,24945,71806.73,2,52.32558,-8.41372000000001,GAA,Gaelic Games,Euro,14.99%,40.98%,14.24%
2018,Limerick,Glin GAA,Grounds and Facilities Redevelopment,Local,30000,15930,29487,32088.75,-9,52.5640137462617,-9.28152442497742,GAA,Gaelic Games,Euro,53.10%,54.02%,49.64%
2018,Wexford,Glynn Barntown GAA Club,Floodlighting to Existing Pitch,Local,89477,33725,89477,144477,2,52.3740141046187,-6.57019972801208,GAA,Gaelic Games,Euro,37.69%,37.69%,23.34%
2018,Tipperary,Gortnahoe/Glengoole GAA Club,GAA-School Astro Turf & Ball Wall Development,Local,92628.63,38806,92628,152637,-11,52.6747212936267,-7.6027107070197,GAA,Gaelic Games,Euro,41.89%,41.89%,25.42%
2018,Wexford,Half Way House Bunclody GAA Club,Male/Female changing rooms & ancillary facilities,Local,100006.52,32694,100006.52,145500,-10,52.6524572918971,-6.65881622222923,GAA,Gaelic Games,Euro,32.69%,32.69%,22.47%
2018,Kildare,JOHNSTOWNBRIDGE Football Club,Spectator Fence for our new sand based GAA pitch,Local,28000,13820,28000,30830,-2,53.3919281647419,-6.84652090072632,GAA,Gaelic Games,Euro,49.36%,49.36%,44.83%
2018,Kerry,Keel GAA Club,Provision of Community All Weather Area,Local,69030.38,34515,69030,94030.38,-9,52.1727157365245,-9.77417480859071,GAA,Gaelic Games,Euro,50.00%,50.00%,36.71%
2018,Longford,Kenagh GAA,Erect Hurling Wall,Local,36758.24,16428,36758,38720,-7,53.623953839783,-7.81653642654419,GAA,Gaelic Games,Euro,44.69%,44.69%,42.43%
2018,Kerry,Kerins O'Rahilly's Hurling and Football Club,"Field fencing, exercise track, floodlighting",Local,74220,24481,74220,89220,-11,52.2678816139251,-9.71614122390747,GAA,Gaelic Games,Euro,32.98%,32.98%,27.44%
2018,Kerry,KERRY COUNTY COUNCIL,2018 - Killarney Sports & Leisure Centre - Gym,Local,73838.35,44065,73838,105488.35,-10,52.0619965814947,-9.48542833328247,GAA,Gaelic Games,Euro,59.68%,59.68%,41.77%
2018,Kerry,KERRY COUNTY COUNCIL,2018 - Ballybunion Outdoor Adult Exercise Equipment,Local,24348.59,7802,24349,34848.59,3,52.51184,-9.67457999999999,GAA,Gaelic Games,Euro,32.04%,32.04%,22.39%
2018,Kerry,KERRY COUNTY COUNCIL,2018 - Tralee Skateboard Park,Local,140000,70000,140000,200000,-13,52.27195,-9.69219999999996,GAA,Gaelic Games,Euro,50.00%,50.00%,35.00%
2018,Galway,Kilbeacanty GAA,Development of Artificial Playing Surface,Local,100000,40359,100000,120900,1,53.0658575301031,-8.76682252264357,GAA,Gaelic Games,Euro,40.36%,40.36%,33.38%
2018,Carlow,Kilbride GAA,Pitch Fencing and Lighting Upgrade,Local,81153.53,28618,81154,85424.78,-1,52.720150389585,-6.71981841523166,GAA,Gaelic Games,Euro,35.26%,35.26%,33.50%
2018,Kildare,Kilcock GAA,Kilcock GAA Club 2018,Local,82511.2,32204,77791,90511.2,11,53.3950758704047,-6.66709184646606,GAA,Gaelic Games,Euro,39.03%,41.40%,35.58%
2018,Galway,Kilconieron GAA Club,Kilconieron Sports Amenity Phase 2,Local,98613.83,35963,98613.83,111153.72,12,53.2272071550242,-8.62969636917114,GAA,Gaelic Games,Euro,36.47%,36.47%,32.35%
2018,Laois,Kilcotton GAA,Kilcotton GAA Club Sports Hall Development,Local,86763.74,34481,86763,126694.82,-5,52.930856985369,-7.57713317871094,GAA,Gaelic Games,Euro,39.74%,39.74%,27.22%
2018,Tipperary,Kildangan GAA Club [Tipperary],Kiladangan Community Centre phase 4,Local,110000,44452,110000,168605,-7,52.9296587036693,-8.24457408227329,GAA,Gaelic Games,Euro,40.41%,40.41%,26.36%
2018,Carlow,Kildavin Clonegal GAA Club,Scoreboard,Local,17500,7053,17500,18727,-6,52.668161461923,-6.6313223046875,GAA,Gaelic Games,Euro,40.30%,40.30%,37.66%
2018,Waterford,Kilgobinet GAA Club,"Hall Floor Refurb,Outdoor Astro,AccessSys,Drainage",Local,83148.42,41574,83148,104148.42,3,52.1559950241744,-7.65383079421554,GAA,Gaelic Games,Euro,50.00%,50.00%,39.92%
2018,Cavan,Kill Shamrocks GAA,Pitch/Floodlights/Ballstop Nets/Fencing/Goalposts,Local,125000,38471,125000,179768,3,54.0535710859367,-7.13480472564697,GAA,Gaelic Games,Euro,30.78%,30.78%,21.40%
2018,Clare,Killanena GAA Club,Dressing Room Upgrade,Local,45805,19856,45805,48805,-7,52.9952035397609,-8.73513037051362,GAA,Gaelic Games,Euro,43.35%,43.35%,40.68%
2018,Monaghan,Killanny Geraldines GFC,Pitch extension and floodlighting,Local,111039,36651,111039,151039,3,53.9628130162825,-6.64728168996066,GAA,Gaelic Games,Euro,33.01%,33.01%,24.27%
2018,Limerick,Killeedy GAA,Walking track and with lights,Local,43619,17449,42097,53619,-4,52.3766540082338,-9.04328803249359,GAA,Gaelic Games,Euro,40.00%,41.45%,32.54%
2018,Monaghan,Killeevan Sarsfields GAA Club,Phase 2 of Development of New Dressing Rooms,Local,134195.66,43773,134196,215000,-2,54.1645008,-7.14205939999999,GAA,Gaelic Games,Euro,32.62%,32.62%,20.36%
2018,Galway,Killimor Gaa Club,Pitch drainage and enhancement,Local,104088,40490,104088,130500,-7,53.1723089071612,-8.29169511795044,GAA,Gaelic Games,Euro,38.90%,38.90%,31.03%
2018,Donegal,Killybegs GAA,Perimeter Security Fencing for Killybegs GAA.,Local,80000,32837,80000,90647.47,-1,54.638572,-8.485662,GAA,Gaelic Games,Euro,41.05%,41.05%,36.22%
2018,Cork,Kilmacabea GAA Club,Kilmacabea GAA Club Gym Upgrade,Local,17794.42,9632,17794,18730.97,-5,51.5841632644179,-9.1495943069458,GAA,Gaelic Games,Euro,54.13%,54.13%,51.42%
2018,Meath,Kilmainhamwood GAA Club,Floodlights Fencing Dressing Rooms Doors Windows.,Local,40246,22120,40246,57494.68,-13,53.8458937318703,-6.80650234222412,GAA,Gaelic Games,Euro,54.96%,54.96%,38.47%
2018,Cork,Kilmeen & Kilbree GAA Club,Drainage/fencing/equipment purchase,Local,131916.35,70699,131916,140416.35,1,51.6712776507128,-8.99325370788574,GAA,Gaelic Games,Euro,53.59%,53.59%,50.35%
2018,Kerry,Kilmoyley Hurling Club,G.A.A Ball Alley (Hurling/Practice Wall),Local,101742.5,27167,101743,119742.5,3,52.3614756213795,-9.77238178253174,GAA,Gaelic Games,Euro,26.70%,26.70%,22.69%
2018,Clare,Kilmurry Ibrickane GAA,"Jogging Track, Lighting Upgrade, Goalmouth work",Local,88114.4,47136,88114.4,92752,-14,52.8143891104764,-9.45402829614909,GAA,Gaelic Games,Euro,53.49%,53.49%,50.82%
2018,Galway,Kilnadeema Leitrim GAA Club,To develop new dressing rooms showers and toilets.,Local,138446.97,65973,138446,156692.43,3,53.16398,-8.56298400000003,GAA,Gaelic Games,Euro,47.65%,47.65%,42.10%
2018,Tipperary,Kilsheelan Kilcash GAA,Kilsheelan Kilcash GAA Field Development,Local,111426.83,40898,111427,267945,-2,52.362983440979,-7.58189463635063,GAA,Gaelic Games,Euro,36.70%,36.70%,15.26%
2018,Limerick,Kilteely Dromkeen GAA Club,Handball Court and All Weather Practice Wall,Local,62308.69,33661,62309,78227.79,-13,52.5246227439513,-8.39258909225464,GAA,Gaelic Games,Euro,54.02%,54.02%,43.03%
2018,Offaly,Kinnitty GAA Club,Ballwall and walking track,Local,100000,31493,100000,114200,0,53.0937431105407,-7.71579305358887,GAA,Gaelic Games,Euro,31.49%,31.49%,27.58%
2018,Galway,Kinvara GAA,Security Fencing,Local,7000,2757,7000,9100,8,53.136884632323,-8.95311122105727,GAA,Gaelic Games,Euro,39.39%,39.39%,30.30%
2018,Cork,Kiskeam GAA Club,Upgrade of facilities at Kiskeam GAA Grounds,Local,80000,33014,80000,89018,-7,52.1768792716878,-9.15474414825439,GAA,Gaelic Games,Euro,41.27%,41.27%,37.09%
2018,Tipperary,Knock GAA,***portable safety barrier to accompany ball wall,Local,3993,1466,3993,5043,-5,52.9195017957955,-7.69680852765998,GAA,Gaelic Games,Euro,36.71%,36.71%,29.07%
2018,Wicklow,Knockananna GAA Club,Construction of walkway and upgrade of pitch,Local,26450,10443,26450,27848.61,-1,52.8677500692902,-6.49913420712585,GAA,Gaelic Games,Euro,39.48%,39.48%,37.50%
2018,Cavan,Knockbride G F C,Juvenile/Training Pitch & Running Track,Local,70000,26143,70000,111230,-2,53.9777407338885,-7.05744981765747,GAA,Gaelic Games,Euro,37.35%,37.35%,23.50%
2018,Mayo,Lahardane MacHales GAA Club,Lahardane McHales Grounds Refurbishment,Local,81743.05,20199,50000,91743.05,5,53.9856632312965,-9.32408026288454,GAA,Gaelic Games,Euro,24.71%,40.40%,22.02%
2018,Cavan,Laragh Sports Partnership,Single Storey Dressing Rooms,Local,77588,27636,77588,81688,-8,53.9936065350976,-7.21352275628635,GAA,Gaelic Games,Euro,35.62%,35.62%,33.83%
2018,Monaghan,Latton O'Rahilly GAA Club,Phase III - Perimeter Spectator Fencing,Local,34000,10958,34000,39406,-2,54.0721819307392,-6.94855213165283,GAA,Gaelic Games,Euro,32.23%,32.23%,27.81%
2018,Longford,Legan Sarsfields Gaa,Security and safety fence,Local,14000,7151,14000,16588.02,-15,53.6234989140942,-7.6328934805814,GAA,Gaelic Games,Euro,51.08%,51.08%,43.11%
