record_id,constituency,local_authority,register_reference,address_or_description,description,eircode,latitude,longitude,site_count,location_category,location_source,location_precision,source_x,source_y,source_coordinate_system,source_geometry_type,date_entered,valuation,source_url,source_date,retrieved_date,source_format,acquisition_method,extraction_quality
IE-DS-786703db9a8e7a,Limerick County,Limerick City and County Council,DS-007-24,"Shanagolden Creamery, Co. Limerick","Detached six-bay single-storey double-pile former creamery, built c. 1920, having three-bay single-storey extension to east.",V94 P8C9,52.57468,-9.1010622,1,Transformed grid reference,authority_supplied_itm_transformed,site_point,525368,647612,EPSG:2157,,2025-02-28,85000,https://www.limerick.ie/sites/default/files/media/documents/2026-03/derelict-site-register-2026.pdf,2026-03-01,2026-08-08,PDF,pdf_table_extraction,structured_pdf_auto
IE-DS-f050f4b8eb66c2,Limerick County,Limerick City and County Council,DS-061-24,"Carraward East, Dromcollogher, Co. Limerick",Two Storey Former School House,P56 NX58,52.3381917,-8.9034387,1,Transformed grid reference,authority_supplied_itm_transformed,site_point,538434,621116,EPSG:2157,,2025-02-28,70000,https://www.limerick.ie/sites/default/files/media/documents/2026-03/derelict-site-register-2026.pdf,2026-03-01,2026-08-08,PDF,pdf_table_extraction,structured_pdf_auto
IE-DS-c698f907679adb,Limerick City,Limerick City and County Council,DS-117-23,"Rochestown, Fedamore, Co. Limerick",Detached cottage,V35 T771,52.5651439,-8.5526618,1,Transformed grid reference,authority_supplied_itm_transformed,site_point,562531,646125,EPSG:2157,,2025-03-31,60000,https://www.limerick.ie/sites/default/files/media/documents/2026-03/derelict-site-register-2026.pdf,2026-03-01,2026-08-08,PDF,pdf_table_extraction,structured_pdf_auto
IE-DS-20ac578b32998c,Limerick County,Limerick City and County Council,DS-131-23,"Main Street, Patrickswell, Co. Limerick",two-storey Former Retail Unit,V94 WK13,52.5974464,-8.7082197,1,Transformed grid reference,authority_supplied_itm_transformed,site_point,552020,649811,EPSG:2157,,2025-03-31,130000,https://www.limerick.ie/sites/default/files/media/documents/2026-03/derelict-site-register-2026.pdf,2026-03-01,2026-08-08,PDF,pdf_table_extraction,structured_pdf_auto
IE-DS-1cf8e71edbcefd,Limerick City,Limerick City and County Council,DS-023-24,"Towerview, 6 Glenview Avenue, Farranshone, Limerick",Detached Single Storey Residence,V94 C2DV,52.6700709,-8.6336036,1,Transformed grid reference,authority_supplied_itm_transformed,site_point,557146,657844,EPSG:2157,,2025-03-31,250000,https://www.limerick.ie/sites/default/files/media/documents/2026-03/derelict-site-register-2026.pdf,2026-03-01,2026-08-08,PDF,pdf_table_extraction,structured_pdf_auto
IE-DS-3598f72f009f1e,Limerick City,Limerick City and County Council,DS-055-24,"Rigisifi, 223 Ballinacurra Gardens, Limerick",Two Storey semi-detached residence,V94 AXR4,52.6438963,-8.6321466,1,Transformed grid reference,authority_supplied_itm_transformed,site_point,557219,654931,EPSG:2157,,2025-03-31,307000,https://www.limerick.ie/sites/default/files/media/documents/2026-03/derelict-site-register-2026.pdf,2026-03-01,2026-08-08,PDF,pdf_table_extraction,structured_pdf_auto
IE-DS-c84426b19b2b3a,Limerick City,Limerick City and County Council,DS-068-23,"Main Street, Castleconnell, Co. Limerick",Dormer Bungalow,V94 VY2D,52.7140433,-8.5015868,1,Transformed grid reference,authority_supplied_itm_transformed,site_point,566109,662666,EPSG:2157,,2025-04-01,180000,https://www.limerick.ie/sites/default/files/media/documents/2026-03/derelict-site-register-2026.pdf,2026-03-01,2026-08-08,PDF,pdf_table_extraction,structured_pdf_auto
IE-DS-825f92bf8c7388,Limerick County,Limerick City and County Council,DS-007-22,"Bishop Street, Newcastle West, Co. Limerick",Mid Terrace Single Storey Property,V42 VK72,52.4526715,-9.0583949,1,Transformed grid reference,authority_supplied_itm_transformed,site_point,528061,633995,EPSG:2157,,2025-04-09,140000,https://www.limerick.ie/sites/default/files/media/documents/2026-03/derelict-site-register-2026.pdf,2026-03-01,2026-08-08,PDF,pdf_table_extraction,structured_pdf_auto
IE-DS-c6f1c23b53b890,Limerick County,Limerick City and County Council,DS-026-22,"Bishop Street, Newcastle West, Co. Limerick",Mid Terrace Two Storey Property,,52.4526349,-9.0584676,1,Transformed grid reference,authority_supplied_itm_transformed,site_point,528056,633991,EPSG:2157,,2025-04-09,75000,https://www.limerick.ie/sites/default/files/media/documents/2026-03/derelict-site-register-2026.pdf,2026-03-01,2026-08-08,PDF,pdf_table_extraction,structured_pdf_auto
IE-DS-8a93e4871161ac,Limerick County,Limerick City and County Council,DS-072-21,"Arra View, Newcastle West, Co. Limerick",Unfinished Housing Development Site,,52.4436183,-9.0575601,1,Transformed grid reference,authority_supplied_itm_transformed,site_point,528103,632987,EPSG:2157,,2025-04-22,100000,https://www.limerick.ie/sites/default/files/media/documents/2026-03/derelict-site-register-2026.pdf,2026-03-01,2026-08-08,PDF,pdf_table_extraction,structured_pdf_auto
IE-DS-648379b21c84b4,Limerick County,Limerick City and County Council,DS-056-23,"Knockane, Newcastle West, Co. Limerick",Mid Terrace Single Storey Property,,52.4489918,-9.0597631,1,Transformed grid reference,authority_supplied_itm_transformed,site_point,527962,633587,EPSG:2157,,2025-04-22,135000,https://www.limerick.ie/sites/default/files/media/documents/2026-03/derelict-site-register-2026.pdf,2026-03-01,2026-08-08,PDF,pdf_table_extraction,structured_pdf_auto
IE-DS-bdac246e50f394,Limerick City,Limerick City and County Council,DS-041-24,"34 Wickham Street, Limerick",End of Terrace two-storey Building,,52.6613679,-8.6239136,1,Transformed grid reference,authority_supplied_itm_transformed,site_point,557793,656870,EPSG:2157,,2025-04-09,20000,https://www.limerick.ie/sites/default/files/media/documents/2026-03/derelict-site-register-2026.pdf,2026-03-01,2026-08-08,PDF,pdf_table_extraction,structured_pdf_auto
IE-DS-c2705cf62f245a,Limerick City,Limerick City and County Council,DS-071-24,"36 Sheelin Road, Caherdavin, Limerick",Semi-Detached two-storey Residence,V94 F72P,52.6736867,-8.6643233,1,Transformed grid reference,authority_supplied_itm_transformed,site_point,555072,658265,EPSG:2157,,2025-04-22,230000,https://www.limerick.ie/sites/default/files/media/documents/2026-03/derelict-site-register-2026.pdf,2026-03-01,2026-08-08,PDF,pdf_table_extraction,structured_pdf_auto
IE-DS-058256b3d04a9e,Limerick City,Limerick City and County Council,DS-072-24,"38 Sheelin Road, Caherdavin, Limerick",Semi-Detached two-storey Residence,V94 E7TP,52.6736334,-8.6642042,1,Transformed grid reference,authority_supplied_itm_transformed,site_point,555080,658259,EPSG:2157,,2025-04-22,230000,https://www.limerick.ie/sites/default/files/media/documents/2026-03/derelict-site-register-2026.pdf,2026-03-01,2026-08-08,PDF,pdf_table_extraction,structured_pdf_auto
IE-DS-0f532f339f9be2,Limerick County,Limerick City and County Council,DS-078-24,"The Bridge, Ballingarry, Co. Limerick",Semi-Detached two-storey Residence,V94 E2HY,52.474612,-8.8637631,1,Transformed grid reference,authority_supplied_itm_transformed,site_point,541319,636260,EPSG:2157,,2025-04-22,60000,https://www.limerick.ie/sites/default/files/media/documents/2026-03/derelict-site-register-2026.pdf,2026-03-01,2026-08-08,PDF,pdf_table_extraction,structured_pdf_auto
IE-DS-e010be79f1aa9c,Limerick City,Limerick City and County Council,DS-063-24,"The Worrall's Inn, Main Street, Castleconnell, Co. Limerick",Two storey former commercial premises,,52.713607,-8.500605,1,Transformed grid reference,authority_supplied_itm_transformed,site_point,566175,662617,EPSG:2157,,2025-05-16,250000,https://www.limerick.ie/sites/default/files/media/documents/2026-03/derelict-site-register-2026.pdf,2026-03-01,2026-08-08,PDF,pdf_table_extraction,structured_pdf_auto
IE-DS-cb9118b0fec550,Limerick City,Limerick City and County Council,DS-099-24,"Knockbrien, Ballyneety, Co. Limerick",Detached single storey cottage,,52.596547,-8.5530126,1,Transformed grid reference,authority_supplied_itm_transformed,site_point,562534,649619,EPSG:2157,,2025-05-16,70000,https://www.limerick.ie/sites/default/files/media/documents/2026-03/derelict-site-register-2026.pdf,2026-03-01,2026-08-08,PDF,pdf_table_extraction,structured_pdf_auto
IE-DS-be6e25f4b9830e,Limerick City,Limerick City and County Council,DS-123-21,"6 Arlington Villas, Mulgrave Street, Limerick",Mid Terrace single storey,V94 K3VN,52.6591345,-8.6144215,1,Transformed grid reference,authority_supplied_itm_transformed,site_point,558433,656616,EPSG:2157,,2025-06-03,185000,https://www.limerick.ie/sites/default/files/media/documents/2026-03/derelict-site-register-2026.pdf,2026-03-01,2026-08-08,PDF,pdf_table_extraction,structured_pdf_auto
IE-DS-fdf17c30b8a222,Limerick City,Limerick City and County Council,DS-103-20,"Ballymacreese, Ballyneety, Co. Limerick",Single storey cottage & surrounding land,V94 85R2,52.5875624,-8.5444878,1,Transformed grid reference,authority_supplied_itm_transformed,site_point,563104,648615,EPSG:2157,,2025-06-13,55000,https://www.limerick.ie/sites/default/files/media/documents/2026-03/derelict-site-register-2026.pdf,2026-03-01,2026-08-08,PDF,pdf_table_extraction,structured_pdf_auto
IE-DS-2a611645322d0e,Limerick City,Limerick City and County Council,DS-009-23,"John's Street, Limerick",Former Off-Licence premises,V94 PW66,52.6636448,-8.6182101,1,Transformed grid reference,authority_supplied_itm_transformed,site_point,558181,657120,EPSG:2157,,2025-06-13,100000,https://www.limerick.ie/sites/default/files/media/documents/2026-03/derelict-site-register-2026.pdf,2026-03-01,2026-08-08,PDF,pdf_table_extraction,structured_pdf_auto
IE-DS-7b437cb0407ca6,Limerick County,Limerick City and County Council,DS-087-24,"Cragmore, Askeaton, Co. Limerick",Bungalow and surrounding land,V94 E5WD,52.5993072,-8.9574414,1,Transformed grid reference,authority_supplied_itm_transformed,site_point,535139,650213,EPSG:2157,,2025-06-13,55000,https://www.limerick.ie/sites/default/files/media/documents/2026-03/derelict-site-register-2026.pdf,2026-03-01,2026-08-08,PDF,pdf_table_extraction,structured_pdf_auto
IE-DS-e7927155729bb8,Limerick County,Limerick City and County Council,DS-103-23,"Ballysteen, Co. Limerick V94 X8DY",Cottage and outbuildings,V94 X8DY,52.6463174,-8.9528523,1,Transformed grid reference,authority_supplied_itm_transformed,site_point,535519,655439,EPSG:2157,,2025-07-29,70000,https://www.limerick.ie/sites/default/files/media/documents/2026-03/derelict-site-register-2026.pdf,2026-03-01,2026-08-08,PDF,pdf_table_extraction,structured_pdf_auto
IE-DS-9724bd4fafa2d5,Limerick County,Limerick City and County Council,DS-026-24,"Ardmoyle, Carrigkerry, Co. Limerick",Four Mid Terrace Mixed Use unfinished Units,V94 T4A9,52.4940274,-9.1499862,1,Transformed grid reference,authority_supplied_itm_transformed,site_point,521909,638691,EPSG:2157,,2025-07-29,75000,https://www.limerick.ie/sites/default/files/media/documents/2026-03/derelict-site-register-2026.pdf,2026-03-01,2026-08-08,PDF,pdf_table_extraction,structured_pdf_auto
IE-DS-144407351c58d0,Limerick City,Limerick City and County Council,DS-038-24,"38 Johnsgate Village, Limerick",Two Storey end of terrace residence,V94 YDD1,52.664644,-8.6179138,1,Transformed grid reference,authority_supplied_itm_transformed,site_point,558202,657231,EPSG:2157,,2025-08-13,135000,https://www.limerick.ie/sites/default/files/media/documents/2026-03/derelict-site-register-2026.pdf,2026-03-01,2026-08-08,PDF,pdf_table_extraction,structured_pdf_auto
IE-DS-e2fbd6d48951d8,Limerick City,Limerick City and County Council,DS-050-24,"1 Silver Birch Grove, Dooradoyle Road, Limerick",Detached Residence,V94 XPF6,52.6377353,-8.6462412,1,Transformed grid reference,authority_supplied_itm_transformed,site_point,556259,654254,EPSG:2157,,2025-08-13,520000,https://www.limerick.ie/sites/default/files/media/documents/2026-03/derelict-site-register-2026.pdf,2026-03-01,2026-08-08,PDF,pdf_table_extraction,structured_pdf_auto
IE-DS-769472b653a724,Limerick City,Limerick City and County Council,DS-056-24,"Upper Carey's Road, Prior's Land, Limerick",Former Community Centre,V94 X778,52.6557898,-8.6198139,1,Transformed grid reference,authority_supplied_itm_transformed,site_point,558065,656247,EPSG:2157,,2025-08-13,150000,https://www.limerick.ie/sites/default/files/media/documents/2026-03/derelict-site-register-2026.pdf,2026-03-01,2026-08-08,PDF,pdf_table_extraction,structured_pdf_auto
IE-DS-0d12b5e63ca852,Limerick County,Limerick City and County Council,DS-064-19,"Cluain Foinse, Hospital, Co. Limerick",Neglected Land,,52.4741748,-8.4263028,1,Transformed grid reference,authority_supplied_itm_transformed,site_point,571038,635946,EPSG:2157,,2025-09-05,110000,https://www.limerick.ie/sites/default/files/media/documents/2026-03/derelict-site-register-2026.pdf,2026-03-01,2026-08-08,PDF,pdf_table_extraction,structured_pdf_auto
IE-DS-f6190318a22b5f,Limerick City,Limerick City and County Council,DS-073-24,"Friends of Bosnia, Roxboro Road, Limerick",Former commercial premises,,52.653388,-8.6167353,1,Transformed grid reference,authority_supplied_itm_transformed,site_point,558271,655978,EPSG:2157,,2025-09-17,30000,https://www.limerick.ie/sites/default/files/media/documents/2026-03/derelict-site-register-2026.pdf,2026-03-01,2026-08-08,PDF,pdf_table_extraction,structured_pdf_auto
IE-DS-9884966b4737f1,Limerick City,Limerick City and County Council,DS-031-24,"10 Lelia Street, Limerick","Mid-terraced, two storey residence",V94 KRP1,52.6648038,-8.6165707,1,Transformed grid reference,authority_supplied_itm_transformed,site_point,558293,657248,EPSG:2157,,2025-10-22,140000,https://www.limerick.ie/sites/default/files/media/documents/2026-03/derelict-site-register-2026.pdf,2026-03-01,2026-08-08,PDF,pdf_table_extraction,structured_pdf_auto
IE-DS-57715f3edad5d1,Limerick County,Limerick City and County Council,DS-090-24,"Brooklawn, Skagh, Croom, Co. Limerick",Ruinous Bungalow on neglected Land,V35 E735,52.5278343,-8.7182852,1,Transformed grid reference,authority_supplied_itm_transformed,site_point,551261,642073,EPSG:2157,,2025-10-22,205000,https://www.limerick.ie/sites/default/files/media/documents/2026-03/derelict-site-register-2026.pdf,2026-03-01,2026-08-08,PDF,pdf_table_extraction,structured_pdf_auto
IE-DS-bd317064d44394,Limerick County,Limerick City and County Council,DS-016-25,"Main Street, Askeaton, Co. Limerick",Neglected Land,V94 C596,52.600265,-8.9755606,1,Transformed grid reference,authority_supplied_itm_transformed,site_point,533913,650336,EPSG:2157,,2025-10-22,155000,https://www.limerick.ie/sites/default/files/media/documents/2026-03/derelict-site-register-2026.pdf,2026-03-01,2026-08-08,PDF,pdf_table_extraction,structured_pdf_auto
IE-DS-f875d570e4e831,Limerick County,Limerick City and County Council,DS-045-25,"Gortnaskehy, Tournafulla, Co. Limerick",Single Storey Cottage,V42 WK23,52.3694827,-9.1440319,1,Transformed grid reference,authority_supplied_itm_transformed,site_point,522094,624829,EPSG:2157,,2025-10-22,70000,https://www.limerick.ie/sites/default/files/media/documents/2026-03/derelict-site-register-2026.pdf,2026-03-01,2026-08-08,PDF,pdf_table_extraction,structured_pdf_auto
IE-DS-b2ef7342977dd3,Limerick County,Limerick City and County Council,DS-069-25,"Abbey View, Askeaton, Co. Limerick",Neglected Land,,52.6021691,-8.9757358,1,Transformed grid reference,authority_supplied_itm_transformed,site_point,533904,650548,EPSG:2157,,2025-10-22,40000,https://www.limerick.ie/sites/default/files/media/documents/2026-03/derelict-site-register-2026.pdf,2026-03-01,2026-08-08,PDF,pdf_table_extraction,structured_pdf_auto
IE-DS-a4d1ecbcff57cb,Limerick County,Limerick City and County Council,DS-070-25,"Abbey View, Askeaton, Co. Limerick",Ruinous Structure,,52.6022616,-8.9765055,1,Transformed grid reference,authority_supplied_itm_transformed,site_point,533852,650559,EPSG:2157,,2025-10-22,30000,https://www.limerick.ie/sites/default/files/media/documents/2026-03/derelict-site-register-2026.pdf,2026-03-01,2026-08-08,PDF,pdf_table_extraction,structured_pdf_auto
IE-DS-c9d98476348531,Limerick County,Limerick City and County Council,DS-074-24,"Saint Mary's, Clashganniff, Shanagolden, Co. Limerick",Prefabricated detached residence,V94 E44T,52.567996,-9.0939026,1,Transformed grid reference,authority_supplied_itm_transformed,site_point,525842,646861,EPSG:2157,,2025-11-04,75000,https://www.limerick.ie/sites/default/files/media/documents/2026-03/derelict-site-register-2026.pdf,2026-03-01,2026-08-08,PDF,pdf_table_extraction,structured_pdf_auto
IE-DS-f76ae038dc3099,Limerick City,Limerick City and County Council,DS-084-24,"Woodpark, Castleconnell, Co. Limerick",Dormer Cottage and surrounding lands,V94 CDT1,52.7058796,-8.4936358,1,Transformed grid reference,authority_supplied_itm_transformed,site_point,566640,661754,EPSG:2157,,2025-11-04,160000,https://www.limerick.ie/sites/default/files/media/documents/2026-03/derelict-site-register-2026.pdf,2026-03-01,2026-08-08,PDF,pdf_table_extraction,structured_pdf_auto
IE-DS-d45bcd9e1416d4,Limerick County,Limerick City and County Council,DS-078-25,"Castlequarter, Fedamore, Co. Limerick",Two-storey detached house with garage,V35 TX67,52.5465549,-8.5973378,1,Transformed grid reference,authority_supplied_itm_transformed,site_point,559485,644081,EPSG:2157,,2025-11-04,165000,https://www.limerick.ie/sites/default/files/media/documents/2026-03/derelict-site-register-2026.pdf,2026-03-01,2026-08-08,PDF,pdf_table_extraction,structured_pdf_auto
IE-DS-4937d6d206b356,Limerick City,Limerick City and County Council,DS-013-25,"61 Griffith Avenue, Ballinacurra Weston, Limerick",Mid Terrace two-storey Residence,V94 APK2,52.6477003,-8.6300735,1,Transformed grid reference,authority_supplied_itm_transformed,site_point,557363,655353,EPSG:2157,,2025-11-12,150000,https://www.limerick.ie/sites/default/files/media/documents/2026-03/derelict-site-register-2026.pdf,2026-03-01,2026-08-08,PDF,pdf_table_extraction,structured_pdf_auto
IE-DS-83e063729d2d02,Limerick County,Limerick City and County Council,DS-175-22,"Main Street, Kilfinane, Co. Limerick",Two Storey Mixed Use premises,V35 PY80,52.3589066,-8.4692361,1,Transformed grid reference,authority_supplied_itm_transformed,site_point,568038,623140,EPSG:2157,,2025-12-10,120000,https://www.limerick.ie/sites/default/files/media/documents/2026-03/derelict-site-register-2026.pdf,2026-03-01,2026-08-08,PDF,pdf_table_extraction,structured_pdf_auto
IE-DS-74246c96744ae2,Cavan-Monaghan,Monaghan County Council,DSN 6/16,"Old Health Centre, Lower Main St, Ballybay",,,54.1263243,-6.9005884,1,Transformed grid reference,authority_supplied_itm_transformed,site_point,671862,820257,EPSG:2157,,2016-07-28,80000,https://monaghan.ie/planning/wp-content/uploads/sites/4/2026/07/Derelict-Sites-Online-Register-July-2026.pdf,2026-07-01,2026-08-08,PDF,pdf_table_extraction,structured_pdf_auto
IE-DS-a1051a339703d6,Cavan-Monaghan,Monaghan County Council,DSN 8/16,"Cinema Site, Fermanagh Street, Clones",,,54.1799017,-7.2323876,1,Transformed grid reference,authority_supplied_itm_transformed,site_point,650110,825933,EPSG:2157,,2017-09-06,12000,https://monaghan.ie/planning/wp-content/uploads/sites/4/2026/07/Derelict-Sites-Online-Register-July-2026.pdf,2026-07-01,2026-08-08,PDF,pdf_table_extraction,structured_pdf_auto
IE-DS-23fc09e842d5d3,Cavan-Monaghan,Monaghan County Council,DSN 9/16,"1 Old Cross Square, Monaghan",,,54.246932,-6.9660482,1,Transformed grid reference,authority_supplied_itm_transformed,site_point,667387,833614,EPSG:2157,,2016-08-18,45000,https://monaghan.ie/planning/wp-content/uploads/sites/4/2026/07/Derelict-Sites-Online-Register-July-2026.pdf,2026-07-01,2026-08-08,PDF,pdf_table_extraction,structured_pdf_auto
IE-DS-fced98e474b674,Cavan-Monaghan,Monaghan County Council,DSN 10/16,"2 Old Cross Square, Monaghan",,H18 VR02,54.2468959,-6.9660338,1,Transformed grid reference,authority_supplied_itm_transformed,site_point,667388,833610,EPSG:2157,,2017-05-05,40000,https://monaghan.ie/planning/wp-content/uploads/sites/4/2026/07/Derelict-Sites-Online-Register-July-2026.pdf,2026-07-01,2026-08-08,PDF,pdf_table_extraction,structured_pdf_auto
IE-DS-29a233e589d528,Cavan-Monaghan,Monaghan County Council,DSN 19/16,"Keady Road, Castleblayney, Co Monaghan",,,54.1256304,-6.7356487,1,Transformed grid reference,authority_supplied_itm_transformed,site_point,682644,820360,EPSG:2157,,2017-12-20,70000,https://monaghan.ie/planning/wp-content/uploads/sites/4/2026/07/Derelict-Sites-Online-Register-July-2026.pdf,2026-07-01,2026-08-08,PDF,pdf_table_extraction,structured_pdf_auto
IE-DS-b5ec4abb4ddd8d,Cavan-Monaghan,Monaghan County Council,DSN 24/16,"North Road, Monaghan, Co. Monaghan",,,54.2485721,-6.9707947,1,Transformed grid reference,authority_supplied_itm_transformed,site_point,667075,833792,EPSG:2157,,2016-11-10,15000,https://monaghan.ie/planning/wp-content/uploads/sites/4/2026/07/Derelict-Sites-Online-Register-July-2026.pdf,2026-07-01,2026-08-08,PDF,pdf_table_extraction,structured_pdf_auto
IE-DS-3630a28921b111,Cavan-Monaghan,Monaghan County Council,DSN 7/17,"Lennard Arms Hotel, Analore St/McCurtain St, Clones, Co. Monaghan",,H23 CF64,54.1784392,-7.2313118,1,Transformed grid reference,authority_supplied_itm_transformed,site_point,650182,825771,EPSG:2157,,2017-09-01,40000,https://monaghan.ie/planning/wp-content/uploads/sites/4/2026/07/Derelict-Sites-Online-Register-July-2026.pdf,2026-07-01,2026-08-08,PDF,pdf_table_extraction,structured_pdf_auto
IE-DS-06063024095494,Cavan-Monaghan,Monaghan County Council,DSN 3/18,"Coolshannagh, Monaghan (Barrack Lane)",,,54.255062,-6.9647245,1,Transformed grid reference,authority_supplied_itm_transformed,site_point,667460,834520,EPSG:2157,,2024-04-15,240000,https://monaghan.ie/planning/wp-content/uploads/sites/4/2026/07/Derelict-Sites-Online-Register-July-2026.pdf,2026-07-01,2026-08-08,PDF,pdf_table_extraction,structured_pdf_auto
IE-DS-b099138e2efbcd,Cavan-Monaghan,Monaghan County Council,DSN 1/20,"Main Street, Newbliss, Co. Monaghan",,H18 KH59,54.1565442,-7.1389221,1,Transformed grid reference,authority_supplied_itm_transformed,site_point,656243,823404,EPSG:2157,,2020-11-11,40000,https://monaghan.ie/planning/wp-content/uploads/sites/4/2026/07/Derelict-Sites-Online-Register-July-2026.pdf,2026-07-01,2026-08-08,PDF,pdf_table_extraction,structured_pdf_auto
IE-DS-0de16d1d3a2f1e,Cavan-Monaghan,Monaghan County Council,DSN 2/21,"2 Cara Street, Clones, Co. Monaghan",,,54.1789867,-7.2326343,1,Transformed grid reference,authority_supplied_itm_transformed,site_point,650095,825831,EPSG:2157,,2022-06-16,40000,https://monaghan.ie/planning/wp-content/uploads/sites/4/2026/07/Derelict-Sites-Online-Register-July-2026.pdf,2026-07-01,2026-08-08,PDF,pdf_table_extraction,structured_pdf_auto
IE-DS-e8683e8adba07e,Cavan-Monaghan,Monaghan County Council,DSN 4/21,"Kincora House, Newtownbutler Road, Clones, Co. Monaghan",,,54.1802053,-7.239153,1,Transformed grid reference,authority_supplied_itm_transformed,site_point,649668,825962,EPSG:2157,,2022-04-07,120000,https://monaghan.ie/planning/wp-content/uploads/sites/4/2026/07/Derelict-Sites-Online-Register-July-2026.pdf,2026-07-01,2026-08-08,PDF,pdf_table_extraction,structured_pdf_auto
IE-DS-236d31009ea8ed,Cavan-Monaghan,Monaghan County Council,DSN 6/21,"98 Avenue/Lower Fermanagh Street, Clones, Co. Monaghan",,H23 T927,54.1817028,-7.2344071,1,Transformed grid reference,authority_supplied_itm_transformed,site_point,649976,826132,EPSG:2157,,2022-04-07,200000,https://monaghan.ie/planning/wp-content/uploads/sites/4/2026/07/Derelict-Sites-Online-Register-July-2026.pdf,2026-07-01,2026-08-08,PDF,pdf_table_extraction,structured_pdf_auto
IE-DS-b3179143e3a2f8,Cavan-Monaghan,Monaghan County Council,DSN 8/21,"McCurtain Street, Clones, Co. Monaghan",,,54.1778298,-7.2315682,1,Transformed grid reference,authority_supplied_itm_transformed,site_point,650166,825703,EPSG:2157,,2022-01-31,45000,https://monaghan.ie/planning/wp-content/uploads/sites/4/2026/07/Derelict-Sites-Online-Register-July-2026.pdf,2026-07-01,2026-08-08,PDF,pdf_table_extraction,structured_pdf_auto
IE-DS-ddc16827e29595,Cavan-Monaghan,Monaghan County Council,DSN 2/22,"Lower Main Street, Newbliss, Co. Monaghan",,H18 FK52,54.1560874,-7.1391306,1,Transformed grid reference,authority_supplied_itm_transformed,site_point,656230,823353,EPSG:2157,,2024-09-18,85000,https://monaghan.ie/planning/wp-content/uploads/sites/4/2026/07/Derelict-Sites-Online-Register-July-2026.pdf,2026-07-01,2026-08-08,PDF,pdf_table_extraction,structured_pdf_auto
IE-DS-388804a0a04576,Cavan-Monaghan,Monaghan County Council,DSN 3/22,"Lower Main Street, Newbliss, Co. Monaghan",,H18 W932,54.1561773,-7.1391287,1,Transformed grid reference,authority_supplied_itm_transformed,site_point,656230,823363,EPSG:2157,,2024-08-28,40000,https://monaghan.ie/planning/wp-content/uploads/sites/4/2026/07/Derelict-Sites-Online-Register-July-2026.pdf,2026-07-01,2026-08-08,PDF,pdf_table_extraction,structured_pdf_auto
IE-DS-20b7854638ad2d,Cavan-Monaghan,Monaghan County Council,DSN 4/22,"Lower Main Street, Newbliss, Co. Monaghan",,H18 TE80,54.1562578,-7.1390811,1,Transformed grid reference,authority_supplied_itm_transformed,site_point,656233,823372,EPSG:2157,,2022-06-16,40000,https://monaghan.ie/planning/wp-content/uploads/sites/4/2026/07/Derelict-Sites-Online-Register-July-2026.pdf,2026-07-01,2026-08-08,PDF,pdf_table_extraction,structured_pdf_auto
IE-DS-9b1b2b842b43b1,Cavan-Monaghan,Monaghan County Council,DSN 7/22,"Derryveagh, Carrickroe, Co. Monaghan - Folio MN23422F",,,54.3581257,-7.0267534,1,Transformed grid reference,authority_supplied_itm_transformed,site_point,663260,845932,EPSG:2157,,2023-03-22,290000,https://monaghan.ie/planning/wp-content/uploads/sites/4/2026/07/Derelict-Sites-Online-Register-July-2026.pdf,2026-07-01,2026-08-08,PDF,pdf_table_extraction,structured_pdf_auto
IE-DS-74effca9347c5f,Cavan-Monaghan,Monaghan County Council,DSN 8/24,"19 Dublin St, Monaghan",,H18 E673,54.2476932,-6.9667964,1,Transformed grid reference,authority_supplied_itm_transformed,site_point,667337,833698,EPSG:2157,,2025-03-20,135000,https://monaghan.ie/planning/wp-content/uploads/sites/4/2026/07/Derelict-Sites-Online-Register-July-2026.pdf,2026-07-01,2026-08-08,PDF,pdf_table_extraction,structured_pdf_auto
IE-DS-d06d8e4610b01d,Cavan-Monaghan,Monaghan County Council,DSN 9/24,"47 Dublin Street, Monaghan, Co. Monaghan,",,H18 RD26,54.2478911,-6.9668222,1,Transformed grid reference,authority_supplied_itm_transformed,site_point,667335,833720,EPSG:2157,,2025-07-16,120000,https://monaghan.ie/planning/wp-content/uploads/sites/4/2026/07/Derelict-Sites-Online-Register-July-2026.pdf,2026-07-01,2026-08-08,PDF,pdf_table_extraction,structured_pdf_auto
IE-DS-54564c475190e6,Cavan-Monaghan,Monaghan County Council,DSN 11/24,"14 Park Street, Monaghan, Co. Monaghan",,H18 EY49,54.246806,-6.9733858,1,Transformed grid reference,authority_supplied_itm_transformed,site_point,666909,833593,EPSG:2157,,2026-07-29,,https://monaghan.ie/planning/wp-content/uploads/sites/4/2026/07/Derelict-Sites-Online-Register-July-2026.pdf,2026-07-01,2026-08-08,PDF,pdf_table_extraction,structured_pdf_auto
IE-DS-5658327f878c7c,Cavan-Monaghan,Monaghan County Council,DSN 17/24,"Main Street, Newbliss, Co. Monaghan",,H18 XR81,54.1574886,-7.1377848,1,Transformed grid reference,authority_supplied_itm_transformed,site_point,656316,823510,EPSG:2157,,2024-06-12,45000,https://monaghan.ie/planning/wp-content/uploads/sites/4/2026/07/Derelict-Sites-Online-Register-July-2026.pdf,2026-07-01,2026-08-08,PDF,pdf_table_extraction,structured_pdf_auto
