incident_id,date,year,time_band,longitude,latitude,constituency,constituency_slug,electoral_district,electoral_district_guid,incident_type,incident_count,fatality_count,serious_injury_count,non_serious_injury_count,casualty_count,cyclist_count,driver_count,e_scooter_other_count,motorcyclist_count,passenger_count,pedestrian_count
27659,2020-10-01,2020,8pm-11.59pm,-6.265233333,53.3251,Dublin Bay South,dublin-bay-south,Rathmines West A,2ae19629-1dd7-13a3-e055-000000000001,Non-serious,1,0,0,1,1,1,0,0,0,0,0
27660,2020-10-01,2020,4pm-7.59pm,-8.240158333,52.094806666,Cork East,cork-east,Castlelyons,2ae19629-1f79-13a3-e055-000000000001,Non-serious,1,0,0,3,3,0,1,0,0,2,0
27661,2020-10-01,2020,8am-11.59am,-7.00624,54.230213333,Cavan-Monaghan,cavan-monaghan,Monaghan Rural,2ae19629-1aa1-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,1,0,0,0,0
27662,2020-10-01,2020,8am-11.59am,-6.357725,53.288658333,Dublin South-West,dublin-south-west,Tallaght-Tymon,2ae19629-1cd0-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,1,0,0,0,0
27663,2020-10-01,2020,8am-11.59am,-7.130636666,52.89653,Laois,laois,Doonane,2ae19629-16b9-13a3-e055-000000000001,Non-serious,1,0,0,6,6,0,2,0,0,4,0
27664,2020-10-01,2020,8am-11.59am,-6.267941666,53.346036666,Dublin Central,dublin-central,North City,2ae19629-1db2-13a3-e055-000000000001,Non-serious,1,0,0,1,1,1,0,0,0,0,0
27665,2020-10-01,2020,8am-11.59am,-9.711363333,52.264631666,Kerry,kerry,Tralee Urban,2ae19629-221f-13a3-e055-000000000001,Serious,1,0,1,0,1,1,0,0,0,0,0
27666,2020-10-01,2020,12pm-3.59pm,-6.277193333,53.405638333,Dublin North-West,dublin-north-west,Ballymun A,2ae19629-1d0b-13a3-e055-000000000001,Non-serious,1,0,0,2,2,0,0,0,0,2,0
27667,2020-10-01,2020,4am-7.59am,-8.992323333,53.30106,Galway West,galway-west,Ballintemple,2ae19629-2069-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,0,0,0,0,1
27668,2020-10-01,2020,12pm-3.59pm,-9.467473333,51.557158333,Cork South-West,cork-south-west,Ballydehob,2ae19629-1f36-13a3-e055-000000000001,Serious,1,0,2,0,2,0,2,0,0,0,0
27669,2020-10-01,2020,12pm-3.59pm,-7.367565,53.385765,Longford-Westmeath,longford-westmeath,Ballykilmore,2ae19629-1b01-13a3-e055-000000000001,Non-serious,1,0,0,2,2,0,1,0,0,1,0
27670,2020-10-01,2020,12pm-3.59pm,-7.702775,52.352753333,Tipperary South,tipperary-south,Clonmel East Urban,2ae19629-1c50-13a3-e055-000000000001,Non-serious,1,0,0,1,1,1,0,0,0,0,0
27671,2020-10-01,2020,12pm-3.59pm,-6.20977,53.396883333,Dublin Bay North,dublin-bay-north,Kilmore C,2ae19629-1d8e-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,1,0,0,0,0
27672,2020-10-01,2020,12pm-3.59pm,-6.664541666,53.216635,Kildare North,kildare-north,Naas Urban,2ae19629-225b-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,1,0,0,0,0
27673,2020-09-01,2020,12pm-3.59pm,-6.343251666,53.327463333,Dublin South-Central,dublin-south-central,Inchicore B,2ae19629-1d87-13a3-e055-000000000001,Serious,1,0,1,0,1,0,0,0,1,0,0
27674,2020-10-01,2020,12pm-3.59pm,-6.318851666,53.293715,Dublin South-West,dublin-south-west,Templeogue-Cypress,2ae19629-1cd1-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,1,0,0,0,0
27675,2020-10-01,2020,12pm-3.59pm,-6.352031666,53.41481,Dublin West,dublin-west,The Ward,2ae19629-1ce8-13a3-e055-000000000001,Non-serious,1,0,0,3,3,0,1,0,0,2,0
27676,2020-10-01,2020,4pm-7.59pm,-8.676481666,52.341288333,Cork North-West,cork-north-west,Ardskeagh,2ae19629-1f0b-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,1,0,0,0,0
27677,2020-10-01,2020,4pm-7.59pm,-6.246253333,53.391523333,Dublin North-West,dublin-north-west,Whitehall C,2ae19629-1e0b-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,0,0,0,0,1
27678,2020-10-01,2020,8am-11.59am,-6.307765,53.339536666,Dublin South-Central,dublin-south-central,Ushers F,2ae19629-1e05-13a3-e055-000000000001,Non-serious,1,0,0,2,2,0,1,0,0,1,0
27679,2020-10-01,2020,4am-7.59am,-6.13379,53.294448333,Dún Laoghaire,dun-laoghaire,Dun Laoghaire-East Central,2ae19629-1d3a-13a3-e055-000000000001,Serious,1,0,1,0,1,1,0,0,0,0,0
27680,2020-10-01,2020,8pm-11.59pm,-9.105923333,53.264666666,Galway West,galway-west,Barna,2ae19629-235c-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,1,0,0,0,0
27681,2020-10-01,2020,4pm-7.59pm,-6.315275,53.379965,Dublin North-West,dublin-north-west,Finglas South D,2ae19629-1d70-13a3-e055-000000000001,Non-serious,1,0,0,2,2,0,1,0,0,1,0
27682,2020-10-01,2020,8pm-11.59pm,-6.309051666,53.325281666,Dublin South-Central,dublin-south-central,Crumlin D,2ae19629-1d50-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,1,0,0,0,0
27683,2020-10-01,2020,8pm-11.59pm,-6.291006666,53.333903333,Dublin South-Central,dublin-south-central,Ushers D,2ae19629-1df7-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,0,0,0,1,0
27684,2020-10-01,2020,4pm-7.59pm,-6.336833333,53.347303333,Dublin West,dublin-west,Phoenix Park,2ae19629-1dbe-13a3-e055-000000000001,Non-serious,1,0,0,1,1,1,0,0,0,0,0
27685,2020-10-01,2020,4pm-7.59pm,-7.854916666,51.956431666,Cork East,cork-east,Youghal Urban,2ae19629-2148-13a3-e055-000000000001,Fatal,1,1,0,0,1,1,0,0,0,0,0
27686,2020-10-01,2020,12am-3.59am,-6.707205,53.15578,Kildare South,kildare-south,Carnalway,2ae19629-227f-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,1,0,0,0,0
27687,2020-10-01,2020,4am-7.59am,-8.516245,52.604208333,Limerick City,limerick-city,Caherconlish West,2ae19629-1766-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,1,0,0,0,0
27688,2020-10-01,2020,4am-7.59am,-7.65015,52.355651666,Waterford,waterford,Gurteen,2ae19629-1b78-13a3-e055-000000000001,Serious,1,0,1,1,2,0,1,0,0,1,0
27689,2020-10-01,2020,8am-11.59am,-7.134998333,52.252835,Waterford,waterford,Lisduggan,2ae19629-1ba8-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,1,0,0,0,0
27690,2020-10-01,2020,8am-11.59am,-7.350886666,53.89464,Cavan-Monaghan,cavan-monaghan,Derrin,2ae19629-1e10-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,1,0,0,0,0
27691,2020-10-01,2020,8am-11.59am,-8.608076666,51.888808333,Cork North-Central,cork-north-central,Ballincollig,2ae19749-1f5b-13a3-e055-300000000001,Non-serious,1,0,0,1,1,0,0,0,0,0,1
27692,2020-10-01,2020,8am-11.59am,-9.519333333,52.068666666,Kerry,kerry,Killarney Rural,2ae19629-2288-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,1,0,0,0,0
27693,2020-10-01,2020,8am-11.59am,-8.416773333,52.020641666,Cork North-Central,cork-north-central,Ballynaglogh,2ae19629-1f59-13a3-e055-000000000001,Fatal,1,1,0,0,1,1,0,0,0,0,0
27694,2020-10-01,2020,8am-11.59am,-6.569835,53.298276666,Kildare North,kildare-north,Donaghcumper,2ae19629-22a6-13a3-e055-000000000001,Non-serious,1,0,0,1,1,1,0,0,0,0,0
27695,2020-10-01,2020,4pm-7.59pm,-6.876891666,53.727816666,Meath East,meath-east,Ceanannas Mór Urban,2ae19629-18bf-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,1,0,0,0,0
27696,2020-10-01,2020,4pm-7.59pm,-6.676555,53.647721666,Meath West,meath-west,Navan Rural,2ae19629-1892-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,0,0,0,0,1
27697,2020-10-01,2020,4pm-7.59pm,-6.306771666,53.398661666,Dublin North-West,dublin-north-west,Finglas North C,2ae19629-1d6c-13a3-e055-000000000001,Serious,1,0,1,0,1,0,0,0,0,0,1
27698,2020-10-01,2020,12am-3.59am,-6.306186666,53.37015,Dublin West,dublin-west,Ashtown A,2ae19629-1cf0-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,1,0,0,0,0
27699,2020-10-01,2020,4am-7.59am,-7.234226666,53.871411666,Cavan-Monaghan,cavan-monaghan,Graddum,2ae19629-1cac-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,1,0,0,0,0
27700,2020-10-01,2020,4pm-7.59pm,-6.397115,53.328938333,Dublin Mid-West,dublin-mid-west,Clondalkin-Dunawley,2ae19629-1cfe-13a3-e055-000000000001,Non-serious,1,0,0,1,1,1,0,0,0,0,0
27701,2020-10-01,2020,12pm-3.59pm,-6.234461666,53.317348333,Dublin Bay South,dublin-bay-south,Pembroke East D,2ae19629-1db9-13a3-e055-000000000001,Non-serious,1,0,0,1,1,1,0,0,0,0,0
27702,2020-10-01,2020,8pm-11.59pm,-7.138946666,52.25018,Waterford,waterford,Ticor North,2ae19629-1bbe-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,0,0,0,0,1
27703,2020-10-01,2020,12am-3.59am,-6.250051666,53.342781666,Dublin Bay South,dublin-bay-south,Mansion House A,2ae19629-1d9f-13a3-e055-000000000001,Non-serious,1,0,0,1,1,1,0,0,0,0,0
27704,2020-10-01,2020,8am-11.59am,-7.998483333,54.012206666,Sligo-Leitrim,sligo-leitrim,Keshcarrigan,2ae19629-1729-13a3-e055-000000000001,Non-serious,1,0,0,2,2,0,1,0,0,1,0
27705,2020-10-01,2020,12pm-3.59pm,-6.27921,53.335921666,Dublin South-Central,dublin-south-central,Merchants Quay D,2ae19629-1da4-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,0,0,0,0,1
27706,2020-10-01,2020,12pm-3.59pm,-6.439558333,53.557581666,Meath East,meath-east,Kilbrew,2ae19629-1812-13a3-e055-000000000001,Non-serious,1,0,0,2,2,0,1,0,0,1,0
27707,2020-10-01,2020,12pm-3.59pm,-9.062673333,53.272238333,Galway West,galway-west,Nuns Island,2ae19629-2374-13a3-e055-000000000001,Non-serious,1,0,0,2,2,0,0,0,0,2,0
27708,2020-10-01,2020,12pm-3.59pm,-6.179331666,53.402746666,Dublin Bay North,dublin-bay-north,Grange A,2ae19629-1d7f-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,1,0,0,0,0
27709,2020-10-01,2020,12pm-3.59pm,-6.313761666,53.526115,Dublin Fingal West,dublin-fingal-west,Clonmethan,2ae19629-1d17-13a3-e055-000000000001,Serious,1,0,1,0,1,0,0,0,0,0,1
27710,2020-10-01,2020,4pm-7.59pm,-8.080893333,53.286776666,Roscommon-Galway,roscommon-galway,Cloonburren,2ae19629-1a49-13a3-e055-000000000001,Fatal,1,1,0,1,2,0,2,0,0,0,0
27711,2020-10-01,2020,8pm-11.59pm,-8.505361666,51.874488333,Cork South-Central,cork-south-central,Inishkenny,2ae19809-1f5b-13a3-e055-900000000001,Non-serious,1,0,0,1,1,1,0,0,0,0,0
27712,2020-10-01,2020,4pm-7.59pm,-7.640151666,52.088196666,Waterford,waterford,Dungarvan No. 1 Urban,2ae19629-1b39-13a3-e055-000000000001,Non-serious,1,0,0,1,1,1,0,0,0,0,0
27713,2020-10-01,2020,4am-7.59am,-6.841665,53.995443333,Cavan-Monaghan,cavan-monaghan,Raferagh,2ae19629-1ab7-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,1,0,0,0,0
27714,2020-10-01,2020,4pm-7.59pm,-8.656883333,52.122135,Cork North-Central,cork-north-central,Mallow Rural,2ae19629-2188-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,0,0,0,0,1
27715,2020-10-01,2020,8am-11.59am,-8.365456666,53.222836666,Galway East,galway-east,Killoran,2ae19629-22f7-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,1,0,0,0,0
27716,2020-10-01,2020,12pm-3.59pm,-6.430225,53.654556666,Meath East,meath-east,Duleek,2ae19629-1882-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,0,0,0,0,1
27717,2020-10-01,2020,12pm-3.59pm,-8.941583333,53.303683333,Galway West,galway-west,Carnmore,2ae19629-20cb-13a3-e055-000000000001,Non-serious,1,0,0,6,6,0,3,0,0,3,0
27718,2020-10-01,2020,4pm-7.59pm,-7.514263333,54.00253,Cavan-Monaghan,cavan-monaghan,Killashandra,2ae19629-1cf3-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,0,0,0,0,1
27719,2020-10-01,2020,12pm-3.59pm,-6.862911666,52.419241666,Wexford,wexford,Whitemoor,2ae19629-1e52-13a3-e055-000000000001,Non-serious,1,0,0,1,1,1,0,0,0,0,0
27720,2020-10-01,2020,4pm-7.59pm,-9.599406666,52.234696666,Kerry,kerry,Arabela,2ae19629-2391-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,1,0,0,0,0
27721,2020-10-01,2020,4pm-7.59pm,-7.460778333,54.098656666,Cavan-Monaghan,cavan-monaghan,Kilconny,2ae19629-1cda-13a3-e055-000000000001,Non-serious,1,0,0,3,3,0,0,0,0,3,0
27722,2020-10-01,2020,8am-11.59am,-6.349753333,53.30718,Dublin South-West,dublin-south-west,Tallaght-Kilnamanagh,2ae19629-1cca-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,1,0,0,0,0
27723,2020-10-01,2020,12pm-3.59pm,-6.32109,53.339516666,Dublin South-Central,dublin-south-central,Kilmainham B,2ae19629-1d8c-13a3-e055-000000000001,Non-serious,1,0,0,3,3,0,1,0,0,2,0
27724,2020-10-01,2020,12pm-3.59pm,-6.256433333,53.639788333,Meath East,meath-east,Stamullin,2ae19629-1829-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,1,0,0,0,0
27725,2020-10-01,2020,12pm-3.59pm,-6.221566666,53.276571666,Dublin Rathdown,dublin-rathdown,Dundrum-Balally,2ae19629-1d5a-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,1,0,0,0,0
27726,2020-10-01,2020,4pm-7.59pm,-7.723958333,53.77667,Longford-Westmeath,longford-westmeath,Aghaboy,2ae19629-1805-13a3-e055-000000000001,Serious,1,0,1,0,1,0,1,0,0,0,0
27727,2020-10-01,2020,4pm-7.59pm,-6.43432,53.400683333,Dublin West,dublin-west,Blanchardstown-Blakestown,2ae19629-1cc6-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,1,0,0,0,0
27728,2020-10-01,2020,4pm-7.59pm,-6.354678333,53.463198333,Meath East,meath-east,Donaghmore,2ae19629-186e-13a3-e055-000000000001,Serious,1,0,1,0,1,0,0,0,1,0,0
27729,2020-10-01,2020,4pm-7.59pm,-7.032273333,54.237185,Cavan-Monaghan,cavan-monaghan,Bellanode,2ae19629-1a7c-13a3-e055-000000000001,Non-serious,1,0,0,2,2,0,2,0,0,0,0
27730,2020-10-01,2020,8pm-11.59pm,-7.146416666,52.634788333,Carlow-Kilkenny,carlow-kilkenny,Dunbell,2ae19629-23d4-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,1,0,0,0,0
27731,2020-10-01,2020,4pm-7.59pm,-6.368911666,53.293045,Dublin South-West,dublin-south-west,Tallaght-Kingswood,2ae19629-1ccc-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,1,0,0,0,0
27732,2020-10-01,2020,12am-3.59am,-8.588253333,53.89916,Roscommon-Galway,roscommon-galway,Ballaghaderreen,2ae19629-1ab3-13a3-e055-000000000001,Serious,1,0,1,1,2,0,0,0,0,2,0
27733,2020-10-01,2020,12pm-3.59pm,-6.212515,53.39447,Dublin Bay North,dublin-bay-north,Kilmore D,2ae19629-1d96-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,1,0,0,0,0
27734,2020-10-01,2020,4am-7.59am,-6.259483333,53.330483333,Dublin Bay South,dublin-bay-south,Rathmines East A,2ae19629-1dd3-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,0,0,0,0,1
27735,2020-10-01,2020,4am-7.59am,-8.720758333,52.591916666,Limerick County,limerick-county,Patrickswell,2ae19629-17d0-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,1,0,0,0,0
27736,2020-10-01,2020,4am-7.59am,-8.619633333,52.648521666,Limerick City,limerick-city,Rathbane,2ae19629-17fe-13a3-e055-000000000001,Non-serious,1,0,0,1,1,1,0,0,0,0,0
27737,2020-10-01,2020,4am-7.59am,-6.931383333,53.805725,Cavan-Monaghan,cavan-monaghan,Mullagh,2ae19629-1dae-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,1,0,0,0,0
27738,2020-10-01,2020,8am-11.59am,-6.229806666,53.364366666,Dublin Bay North,dublin-bay-north,Clontarf West D,2ae19629-1d4b-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,1,0,0,0,0
27739,2020-10-01,2020,8am-11.59am,-6.935975,52.419656666,Wexford,wexford,New Ross Rural,2ae19629-1ea2-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,0,0,0,1,0
27740,2020-10-01,2020,8am-11.59am,-8.090458333,54.621448333,Donegal,donegal,Laghy,2ae19629-20dd-13a3-e055-000000000001,Non-serious,1,0,0,1,1,1,0,0,0,0,0
27741,2020-10-01,2020,8am-11.59am,-6.989141666,53.761596666,Meath West,meath-west,Loughan,2ae19629-187a-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,1,0,0,0,0
27742,2020-10-01,2020,8am-11.59am,-6.37559,53.486335,Meath East,meath-east,Donaghmore,2ae19629-186e-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,1,0,0,0,0
27743,2020-10-01,2020,8am-11.59am,-9.086961666,53.270108333,Galway West,galway-west,Barna,2ae19629-235c-13a3-e055-000000000001,Non-serious,1,0,0,1,1,1,0,0,0,0,0
27744,2020-10-01,2020,12pm-3.59pm,-6.282388333,53.403216666,Dublin North-West,dublin-north-west,Ballymun A,2ae19629-1d0b-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,0,0,0,1,0
27745,2020-10-01,2020,12pm-3.59pm,-8.173003333,51.912435,Cork East,cork-east,Midleton Urban,2ae19629-21c8-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,0,0,1,0,0
27746,2020-10-01,2020,8am-11.59am,-6.247058333,53.37898,Dublin North-West,dublin-north-west,Whitehall D,2ae19629-1e0c-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,1,0,0,0,0
27747,2020-10-01,2020,12pm-3.59pm,-7.17816,53.902068333,Cavan-Monaghan,cavan-monaghan,Waterloo,2ae19629-1fb0-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,0,0,1,0,0
27748,2020-10-01,2020,4pm-7.59pm,-6.191445,53.389973333,Dublin Bay North,dublin-bay-north,Edenmore,2ae19629-1d69-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,1,0,0,0,0
27749,2020-10-01,2020,8pm-11.59pm,-9.902271666,54.13069,Mayo,mayo,Rathhill,2ae19629-186a-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,1,0,0,0,0
27750,2020-10-01,2020,12am-3.59am,-7.198498333,53.564261666,Longford-Westmeath,longford-westmeath,Clonlost,2ae19629-1b64-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,1,0,0,0,0
27751,2020-10-01,2020,8pm-11.59pm,-6.290671666,53.3613,Dublin Central,dublin-central,Cabra East C,2ae19629-1d2a-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,1,0,0,0,0
27752,2020-10-01,2020,8am-11.59am,-6.216411666,53.460066666,Dublin Fingal East,dublin-fingal-east,Swords Village,2ae19629-1cb2-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,0,0,0,1,0
27753,2020-10-01,2020,8am-11.59am,-8.628811666,52.670413333,Limerick City,limerick-city,Killeely B,2ae19629-17fa-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,0,0,1,0,0
27754,2020-10-01,2020,12pm-3.59pm,-6.803775,53.175923333,Kildare South,kildare-south,Droichead Nua (newbridge) Urban,2ae19629-22bf-13a3-e055-000000000001,Non-serious,1,0,0,2,2,0,1,0,0,1,0
27755,2020-10-01,2020,12pm-3.59pm,-7.385283333,53.530288333,Longford-Westmeath,longford-westmeath,Tullaghan,2ae19629-1b9a-13a3-e055-000000000001,Non-serious,1,0,0,2,2,0,2,0,0,0,0
27756,2020-10-01,2020,12pm-3.59pm,-6.17374,53.273736666,Dún Laoghaire,dun-laoghaire,Foxrock-Deansgrange,2ae19629-1d7b-13a3-e055-000000000001,Serious,1,0,1,0,1,1,0,0,0,0,0
27757,2020-10-01,2020,12pm-3.59pm,-6.23351,53.385611666,Dublin North-West,dublin-north-west,Beaumont A,2ae19629-1d11-13a3-e055-000000000001,Non-serious,1,0,0,1,1,1,0,0,0,0,0
27758,2020-10-01,2020,12pm-3.59pm,-6.221946666,53.393161666,Dublin Bay North,dublin-bay-north,Kilmore B,2ae19629-1d98-13a3-e055-000000000001,Non-serious,1,0,0,1,1,1,0,0,0,0,0
27759,2020-10-01,2020,4pm-7.59pm,-7.227941666,55.098296666,Donegal,donegal,Three Trees,2ae19629-20de-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,0,0,0,1,0
27760,2020-10-01,2020,12pm-3.59pm,-6.310195,53.391766666,Dublin North-West,dublin-north-west,Finglas North B,2ae19629-1d6b-13a3-e055-000000000001,Serious,1,0,1,0,1,0,0,0,0,0,1
27761,2020-10-01,2020,12pm-3.59pm,-6.29238,53.387376666,Dublin North-West,dublin-north-west,Ballygall A,2ae19629-1d08-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,0,0,0,0,1
27762,2020-10-01,2020,4pm-7.59pm,-6.59644,53.35411,Kildare North,kildare-north,Straffan,2ae19629-228f-13a3-e055-000000000001,Non-serious,1,0,0,2,2,0,2,0,0,0,0
27763,2020-10-01,2020,4pm-7.59pm,-6.25469,53.369205,Dublin Central,dublin-central,Drumcondra South C,2ae19629-1d67-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,1,0,0,0,0
27764,2020-10-01,2020,4pm-7.59pm,-7.245961666,52.439751666,Carlow-Kilkenny,carlow-kilkenny,Aghaviller,2ae19629-229e-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,1,0,0,0,0
27765,2020-11-01,2020,12am-3.59am,-8.457611666,51.900456666,Cork North-Central,cork-north-central,St. Patrick'S A,2ae19629-21a6-13a3-e055-000000000001,Serious,1,0,1,0,1,0,0,0,0,0,1
27766,2020-11-01,2020,12am-3.59am,-6.851848333,53.158606666,Kildare South,kildare-south,Kildare,2ae19629-2209-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,1,0,0,0,0
27767,2020-07-01,2020,12pm-3.59pm,-9.523555,53.79872,Mayo,mayo,Westport Urban,2ae19629-18bb-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,0,0,0,0,1
27768,2020-11-01,2020,12pm-3.59pm,-8.62512,52.662365,Limerick City,limerick-city,Shannon B,2ae19629-1800-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,0,0,0,1,0
27769,2020-11-01,2020,12pm-3.59pm,-8.374606666,51.929278333,Cork North-Central,cork-north-central,Caherlag,2ae19629-1f5b-13a3-e055-200000000001,Non-serious,1,0,0,1,1,0,1,0,0,0,0
27770,2020-10-01,2020,8am-11.59am,-6.271166666,53.366198333,Dublin Central,dublin-central,Botanic C,2ae19629-1d27-13a3-e055-000000000001,Non-serious,1,0,0,1,1,1,0,0,0,0,0
27771,2020-10-01,2020,12pm-3.59pm,-6.427858333,53.389573333,Dublin West,dublin-west,Blanchardstown-Blakestown,2ae19629-1cc6-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,0,0,0,0,1
27772,2020-11-01,2020,8pm-11.59pm,-6.372523333,53.323533333,Dublin Mid-West,dublin-mid-west,Clondalkin-Monastery,2ae19629-1cff-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,1,0,0,0,0
27773,2020-11-01,2020,8pm-11.59pm,-6.692693333,52.934926666,Wicklow,wicklow,Baltinglass,2ae19629-1e8f-13a3-e055-000000000001,Serious,1,0,3,0,3,0,1,0,0,2,0
27774,2020-11-01,2020,8pm-11.59pm,-9.016195,53.375538333,Galway West,galway-west,Annaghdown,2ae19629-204f-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,0,0,0,1,0
27775,2020-11-01,2020,8am-11.59am,-8.557968333,52.392268333,Limerick County,limerick-county,Kilmallock,2ae19629-17a3-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,0,0,0,0,1
27776,2020-11-01,2020,8am-11.59am,-7.767505,54.808186666,Donegal,donegal,Stranorlar,2ae19629-20bc-13a3-e055-000000000001,Fatal,1,1,0,0,1,0,1,0,0,0,0
27777,2020-11-01,2020,8am-11.59am,-8.352168333,51.90327,Cork North-Central,cork-north-central,Caherlag,2ae19629-1f2f-13a3-e055-000000000001,Non-serious,1,0,0,2,2,0,0,0,0,2,0
27778,2020-11-01,2020,12pm-3.59pm,-6.255111666,53.345885,Dublin Bay South,dublin-bay-south,Mansion House A,2ae19629-1d9f-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,1,0,0,0,0
27779,2020-11-01,2020,12pm-3.59pm,-8.644945,52.106226666,Cork North-Central,cork-north-central,Mallow Rural,2ae19629-2188-13a3-e055-000000000001,Non-serious,1,0,0,1,1,1,0,0,0,0,0
27780,2020-11-01,2020,12pm-3.59pm,-8.562526666,52.646686666,Limerick City,limerick-city,Ballysimon,2ae19629-1770-13a3-e055-000000000001,Non-serious,1,0,0,2,2,0,2,0,0,0,0
27781,2020-10-01,2020,4pm-7.59pm,-7.107281666,52.26118,Waterford,waterford,Custom House B,2ae19629-1b94-13a3-e055-000000000001,Serious,1,0,1,0,1,0,0,0,0,0,1
27782,2020-11-01,2020,12pm-3.59pm,-6.429016666,53.282076666,Dublin South-West,dublin-south-west,Tallaght-Jobstown,2ae19629-1cb7-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,1,0,0,0,0
27783,2020-11-01,2020,4pm-7.59pm,-7.463623333,53.797313333,Longford-Westmeath,longford-westmeath,Creevy,2ae19629-18de-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,1,0,0,0,0
27784,2020-11-01,2020,4pm-7.59pm,-6.307788333,53.341651666,Dublin South-Central,dublin-south-central,Kilmainham B,2ae19629-1d8c-13a3-e055-000000000001,Non-serious,1,0,0,1,1,0,1,0,0,0,0
27785,2020-11-01,2020,4pm-7.59pm,-9.692015,52.276515,Kerry,kerry,Tralee Rural,2ae19629-221e-13a3-e055-000000000001,Non-serious,1,0,0,2,2,0,1,0,0,1,0
27786,2020-11-01,2020,4pm-7.59pm,-6.803988333,53.174771666,Kildare South,kildare-south,Droichead Nua (newbridge) Urban,2ae19629-22bf-13a3-e055-000000000001,Serious,1,0,1,0,1,0,0,0,0,0,1
27787,2020-11-01,2020,8pm-11.59pm,-6.245081666,53.450676666,Dublin Fingal East,dublin-fingal-east,Swords-Forrest,2ae19629-1ca8-13a3-e055-000000000001,Serious,1,0,1,0,1,0,0,0,0,0,1
27788,2020-11-01,2020,12am-3.59am,-8.502671666,52.155546666,Cork East,cork-east,Monanimy,2ae19629-21ea-13a3-e055-000000000001,Serious,1,0,1,0,1,0,1,0,0,0,0
